Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
71068.99611445106,4.746896448058781,9.387912580919023,6.2,35724.01849236346,1355556.9536497225,"USNV Wright
FPO AA 70734-4928"
57227.32403710156,6.419142779980639,8.324158846640984,4.27,20744.00476179436,1002023.3582174428,"887 Samuel Street
North Carolville, ID 11574-6279"
49767.03432735215,6.6563897333810536,7.020757422825683,4.06,40776.079113984735,927978.9092449584,"556 Morgan Locks
Griffithton, ND 65308"
63168.31879682887,8.313405155599451,7.09911626460126,5.11,20988.9082064483,1169166.9894781034,"9631 Roy Radial Suite 179
Jasonton, MN 24198"
61456.15070378085,6.882954326433157,6.417572621814379,4.19,30821.41208657685,942838.1647218134,"019 Lisa Village Apt. 379
Maxwellmouth, DE 26176"
63615.99425287384,6.02117941323118,8.512698471223683,6.31,44761.71937498317,1385776.5072172538,"725 Michael Cape
North Kimberlystad, WY 49615-2659"
62623.35982778392,5.0716241250198,6.771015065519388,3.33,50985.97120187618,1211899.6662200813,"9894 Greg Ridge
North Tiffanyhaven, ID 66602-9445"
75951.45249116095,5.440611042956553,6.999579342248532,3.09,31125.55872988556,1212205.340652621,"100 Garcia Track Apt. 378
Schneidermouth, KY 87806"
58180.419395314726,5.079456904348827,7.592727309022885,3.07,36506.97739461663,1062593.4832072696,"2066 Patricia Unions
Jeanton, OK 53946"
68661.24746362834,5.001163155217171,6.382668351356907,2.08,25431.39780591673,895441.022143891,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
61369.48315346728,4.817600560104268,6.24002907913956,4.38,37670.82897971239,889845.6011902957,"06367 George Underpass
Hubbardfort, TX 32436"
74984.66675231294,4.330577499140045,7.805452717625644,4.47,29287.49813908155,1181338.1609886792,"Unit 1215 Box 1465
DPO AE 75206-0330"
50802.66614705415,6.799144502419027,6.911358154145822,4.18,23725.78271098917,764635.9979283088,"181 Peterson Vista
Gonzalezview, WY 90756-4263"
62333.48574724906,5.3487292432295686,7.280258782722219,6.18,29704.823707743104,945057.3183830888,"5219 Ray Lights
Kellershire, NJ 68873-7542"
67417.11234837449,5.728827797167464,6.1952703081616525,3.48,36002.29607890185,1058517.809925588,"12512 Daniel Lock Apt. 134
Lake Elizabeth, ND 44548"
65629.88097481325,6.418471533162402,7.524874653833193,6.19,17609.196931537404,954732.9038402882,"8519 Bill Point Apt. 668
Jennifertown, PW 47261"
57115.48368002402,8.428712338384791,6.322571379095762,3.06,31202.099730857022,1278618.6203141354,"768 Fowler Forest
East Samanthaborough, IA 50197"
62450.6289892546,4.141508415152611,5.853322091362604,3.12,41190.20808180833,615568.113378455,"92422 Ayers Cove Suite 239
North Corey, IL 04055"
58841.14292354737,7.754160967321633,6.916338173639076,4.05,39555.07059403552,1496729.5357664232,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
76027.94492928984,5.744456335685418,8.032013780914223,4.23,37462.22283440288,1282365.4620236778,"550 Catherine Hills
Turnerville, KY 23649-7059"
68163.11524025706,7.2302016623130685,7.6264440552092925,6.17,36546.08011772621,1608726.680546448,"23366 Mary Harbors Apt. 296
North Cynthia, FL 19202-9244"
64618.04033926372,5.5776617444017935,6.434120692343964,4.47,18868.68163575572,805433.7396581171,"USNV Sullivan
FPO AA 58055-6015"
70767.3296633236,5.488057127272996,7.453195861824443,6.41,26925.95480746428,1016163.176715182,"5480 Melanie Summit
New Margaret, SC 24919-4038"
65218.34826353064,5.707985080160053,7.094981816361423,5.28,34863.85934845643,1115549.268055736,"6478 Harris Bridge
New Rickeystad, UT 82195"
64601.80272999414,6.035878341001839,7.630095677925116,4.15,24117.458380741544,1020268.8545436626,"18780 Park Locks
West Douglasborough, DE 70878-3747"
52376.61152115052,5.361088157410414,4.377965509360593,2.2,34189.14345796525,308199.89116387354,"951 Richard Ford Suite 733
Oneillside, NE 17071-7757"
67477.78818404296,6.6235282933178175,7.916171659861113,5.1,29763.92534861556,1300265.2104154662,"PSC 8479, Box 0952
APO AA 33741"
66749.5692031047,7.156438049442564,6.097469332990494,3.37,46553.97582946537,1394637.6499772295,"1630 Castillo Summit Apt. 619
East Karenborough, VA 26540-5015"
63183.88974172166,5.570561937281831,7.541807495807446,5.08,58691.20066480728,1367586.277738016,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
76402.50507854184,4.573821265185114,6.404665038588427,3.24,30636.461576853988,1134142.915960404,"USS Nixon
FPO AE 74737-2918"
57182.80245065902,7.120342378826937,5.242644353667428,4.22,39293.040627997565,1112223.0080549058,"6589 Kirsten Club Suite 430
Evanfurt, WI 89389-6210"
81030.83577085046,8.012087695936144,6.301235186602633,4.2,44372.94405126901,1851575.8675786168,"866 Jasmine Ferry
Nicholschester, SD 40370"
63713.272927361824,4.787487797122295,8.017914451515237,3.12,42507.611698474815,1032346.8698248024,"81018 Melissa Keys
Lake Mariachester, MD 05009-1830"
59886.418535766046,3.443457952369565,5.724607393156624,3.5,54546.8265214163,673571.3460100302,"USS Hunt
FPO AA 46601"
70990.80491366566,6.014814126704311,4.651974294470894,2.46,30904.253034662728,1024907.9401935096,"USNS Fuentes
FPO AE 40375"
71301.00706776923,7.281558212890798,8.452274921378825,4.03,44869.50694756135,1920527.529755651,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
43952.336213929215,5.416065414398814,7.327671148356501,4.41,25139.449943535543,324981.9929926853,"672 Samantha Stravenue Apt. 802
Emilyshire, TX 04694"
51391.64434742444,5.559525611326229,6.9038480737512735,3.13,28063.717963700343,681089.918915701,"58782 Johnson Mountains Suite 376
North Haley, GU 73562-3649"
74682.22416362744,7.198090969638971,7.32870912167974,4.12,39293.65299630467,1525690.995056731,"71906 Potter Turnpike Apt. 956
Port Matthew, MN 69112-7004"
66989.73177792282,5.126392437033464,5.544031749704153,3.13,37017.09634823565,873588.1296870057,"Unit 1169 Box 9437
DPO AE 46067-0818"
72792.67073986174,7.835039542673672,6.876103638452416,2.4,34104.366011114784,1481946.194076499,"8339 Claudia Port
Brianberg, LA 70084"
76695.53925246927,6.5884240720747895,8.382505408860299,4.5,18904.6676698412,1485912.9247205246,"80970 Montes Loop
Port Katie, AL 25329-3838"
72252.60270676464,6.761962560120143,6.745663837986233,4.25,23558.53047563724,1199760.291716345,"9453 Tom Overpass
Martinmouth, UT 11465"
66889.0994058662,7.079593805373567,5.153574702931829,4.19,20501.00581727031,843536.1720066561,"Unit 9732 Box 1846
DPO AE 69898-3304"
75967.13508467088,5.9393696892616585,6.111658422464468,2.32,38897.09158352118,1405505.2437013972,"6395 Bruce Passage
New Michelle, AL 72494"
69248.29958792876,5.958735586989858,5.652694477356138,2.21,35990.10338695565,1090826.3744863127,"1249 Rodriguez Skyway
East Laura, UT 81039"
49392.19216707912,5.571481673216161,7.716688070928385,3.12,53765.78121513873,1211110.0840824863,"47225 Morales Crescent
Oliverfurt, PW 62621"
64724.68649237273,7.225162104889757,4.869230945210908,4.41,43833.66369345938,1167119.1088366588,"11769 Vaughan Lakes Apt. 083
East Daniel, VI 57715"
87255.00029396759,5.261799607653575,7.103846227967564,6.49,37348.28648502901,1525205.6460323844,"8499 Garcia Point Apt. 965
South Mariamouth, NV 34336"
64889.21933811397,3.7270839328418703,7.655452911272443,3.2,25904.979911800237,923508.1256504912,"9324 Miller Throughway Apt. 765
Millsside, PA 86470-2619"
48418.25233523335,5.855530705549543,6.110107841145798,4.04,41513.39941519078,702321.7523214206,"47482 Sanchez Springs
Timothyside, MD 95946"
66387.68380232947,5.677748504111719,7.7881383824377695,5.22,22552.53591336449,1051519.065766143,"0896 David Islands Suite 115
Lake Patriciaburgh, MD 03928-1885"
63866.367904716506,6.471570204902796,5.8624478709742665,2.02,33288.958422756026,1193253.801043337,"531 Peck Park
North Johnport, MA 11372"
74274.1105847937,5.423909774837758,7.6842060482412196,6.5,32789.06251419238,1347202.5775821644,"21403 Gibson Harbors
New Rickeyside, MS 15391-1266"
71784.01623646148,4.790862240728966,6.695281011217098,4.26,15554.28418247743,825178.3506050247,"528 Ortiz Island Suite 512
North Taylor, MO 67778-4179"
84973.88842873898,6.5528892351668855,7.628022299050371,6.08,38072.395359842194,1723706.7585228554,"PSC 8482, Box 8446
APO AE 38902"
68342.25967172427,6.464507574288969,7.459323350468407,5.27,34530.72763209263,1274983.6480731445,"1147 Chan Park Suite 914
West Scottland, OH 25204-1523"
73956.99148276298,6.88629831576204,6.2512390982334445,2.33,46775.80865598149,1653232.5510850863,"4390 Deborah Turnpike Apt. 434
Antoniomouth, HI 12806-7266"
80072.50964642805,6.76295436100137,7.832812175433856,4.29,32415.897026214938,1838984.4397883944,"097 Rodgers Meadow
Jamiemouth, WA 69697-6589"
68570.08228028932,5.489699256615074,6.406176134754382,4.09,44476.81929207165,1024787.9415573477,"Unit 8667 Box 6237
DPO AE 76811-0261"
73451.09094297433,5.96818541050648,5.906940080477402,2.1,49251.80802931127,1342814.9485133728,"117 Vargas Burgs
Alexanderport, TN 32519-8521"
58828.041627073486,7.236786458500763,8.749000788345594,6.08,44277.30063829904,1652845.980628764,"2260 Torres Crest
Lopezburgh, AK 74728"
65088.08823985058,5.782009284307437,6.790149675147148,3.11,39863.17255227023,1135613.4318414163,"070 Kim Fork Suite 577
Foleytown, OK 41141"
75865.63460531874,5.741840454136522,6.787658333300207,3.37,30350.780858898783,975054.5664011224,"27680 Kayla Garden Apt. 502
Lake Amytown, VT 21723-8240"
90493.59809656515,4.606562546813813,6.532431958014304,2.48,45211.00806442664,1439431.4528896934,"03593 Jones Vista Suite 122
Greenemouth, MN 37932-3294"
58515.946090064426,5.954475953929018,6.322715919195192,4.43,33776.47845448507,982790.8710036384,"22469 Amy Valleys
Edwardsberg, MD 02773"
66409.68677154966,6.244759466493902,7.424439136891544,5.39,31188.47202639227,1239318.1308763127,"95667 Nicole Ville
West Jessicaborough, NM 56114"
61249.56709456736,4.177550250956452,6.395309806908434,3.16,30288.698545714244,678721.8842424268,"9389 Mcdonald Road Suite 415
Jeffreyburgh, GA 90771"
63044.46009609616,5.935261391452768,5.913453614518467,4.1,32725.27954357492,865099.5233723286,"392 Jonathan Divide
Donnaland, ND 01024-1699"
94650.54943973328,7.191396842264504,7.3541768263309075,5.15,27797.781118818897,1892623.5459042157,"3232 Martinez Spurs Suite 594
Paulview, IL 73971-9525"
67196.12541976728,6.0200391277276335,8.624190920861912,4.11,38417.980867304985,1355545.587900736,"38974 Tara Points Suite 917
South Davidfort, MA 12188-3007"
75025.96428821646,3.386003828705174,6.119781300071491,4.07,33970.36011401802,864067.0615371757,"76711 Laura Lodge Apt. 211
South Chad, PA 10027-9358"
61666.49942608509,6.089201694995617,8.138369526379556,3.17,24865.985052801792,1144641.8194544462,"PSC 2318, Box 9657
APO AP 52492"
66356.05996112767,7.480941329531944,6.725864178600076,3.19,38022.83819890816,1309985.886794079,"8220 Cindy Land
Brownland, MA 40384"
65069.90172071457,6.169046082811702,5.729563124170571,3.45,36778.29264008214,1091143.398762329,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
58387.97658336918,6.716497122190147,7.392283644385384,3.02,28318.264319225385,971174.9867792164,"742 Aaron Lock
North Christophermouth, NE 48483-1442"
63819.62285114139,5.949839470643138,8.022469239326934,4.09,27825.57206129437,1159596.518619623,"951 Bryant Dale Suite 735
Lake Jacqueline, NH 95266"
72821.247664235,6.48081912214334,7.116655028305549,5.33,40594.05929685124,1391232.526512257,"5869 Suarez Locks Suite 297
East Jonathanton, DE 82931"
70698.78409003714,6.746762461940911,6.749401541779305,4.01,22987.66823995696,1129975.8171178924,"1220 Ann Stravenue
East Lisa, FM 01139-3975"
66887.15243037892,6.0324046489516885,7.397905268187895,3.35,23806.235764871846,1009142.3379740332,"652 Debra Ramp Suite 784
Port Stefanieside, KY 51547"
92052.74763323694,5.529209120774715,7.545662803134601,5.35,47343.37139271604,1928301.7816087927,"312 Peters Views
Jeffreystad, MO 63030-8714"
78048.80583217973,4.68121141214084,6.94796718403158,4.07,28727.078203478766,990725.6517571053,"393 Mark Crescent Apt. 318
Sullivanmouth, MT 91498"
60379.36154072995,8.139623645202262,7.546758004031132,4.44,43552.358585740665,1675523.36662169,"355 Rivas Vista Suite 528
New Elizabeth, CA 07155"
46135.247863282224,5.656343486063923,7.303474997433383,3.47,39232.22491374686,615144.898641351,"680 Susan Lodge Suite 323
West Brenda, WI 78280-2065"
69206.55481134009,7.465322753874244,7.624138944457996,6.39,27666.403598979046,1404036.2656616531,"5402 Eaton River Suite 072
Chadville, TX 22988-8311"
63700.26247281134,5.375149492217626,7.723659864394269,6.2,38397.566948293534,954154.2068994228,"6804 Alexis Terrace Suite 131
Robertside, GA 20350"
60587.02531906978,6.70141837759888,7.46039606848794,3.19,35683.67249901339,1346969.1027573668,"Unit 1382 Box 1604
DPO AE 73827-5530"
55317.8842836684,5.294021298901984,6.879226239644122,2.35,43765.04174972119,752842.6760016786,"Unit 3689 Box 9108
DPO AA 17677"
62968.650709238544,5.293690102109854,5.457161866418955,3.25,24554.562521343487,556839.6371323885,"02689 George Hill
Lake Chadton, MS 30265"
55956.67845681178,6.475495935148042,6.505406567465657,3.36,32844.56439306277,989263.23661234,"08037 Carney Dale
Port Brandyview, AL 41518"
71162.38124480445,6.6842233133617865,7.223921450620994,3.4,39134.55477485724,1434240.3558561043,"4619 Angela Rest Apt. 586
Paulport, IL 15870"
73177.62460024521,6.7064428442840205,7.226916323597716,6.24,41971.16182918733,1537897.1181187208,"693 Deleon Spur
Turnerbury, MP 81555"
55050.308092408864,7.209443630490473,7.153039163945371,6.2,29423.82756965005,1208664.8633815448,"06369 Amanda Way
Lake Thomaschester, MP 71633-2350"
61929.07701808926,4.788550241805888,5.0970095543775615,4.3,24595.90149782299,528485.2467305964,"5498 Rachel Locks
New Gregoryshire, PW 54755"
69442.44538732343,5.967035894731446,5.580979937830441,3.19,56984.14524723155,1469561.6746953996,"147 Diana Fields Suite 813
North Pamelaberg, IL 41147-5501"
75927.35904705006,5.8531498976806136,6.0828413103880905,4.19,22993.635442671588,1143203.0678656865,"885 Russell Cove
Dudleyfort, PW 36140"
73370.74215275896,5.347823183585788,6.090956382773397,2.24,56541.4098849066,1386351.1453039348,"9632 Price Freeway Apt. 884
Harriston, IL 41810-0642"
58858.02165289843,7.033461786032243,7.471432115189878,5.24,23978.58886254732,1234609.738908291,"USS Brown
FPO AE 78902-0715"
76919.30072203554,4.778495430568019,7.551058857302679,4.05,52945.84342249207,1622837.3530338,"3780 Diana Parkway
Nicoletown, PR 80300"
56654.96239019524,5.187860246376046,5.3367782194170434,3.31,25801.965928848997,239319.93417545117,"3677 Gamble Road Apt. 473
Lake Laurie, MO 96320-4134"
64603.19151685692,4.912091805225818,5.702489232687952,3.03,33673.90405836568,815593.7638087127,"37521 Cabrera Forest Suite 722
Curtistown, NV 66526"
86219.59857164514,5.904630857383364,6.398407811747326,2.48,44034.47735011191,1517597.5270904675,"9891 Jon Crest
North Kevin, AZ 87146"
79661.16409264016,6.739305373436482,7.5037685290315315,6.23,44099.74897858026,1879797.719739336,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
91118.12722776056,4.840540268605365,7.524165511215802,5.08,23038.44981871112,1296636.271092107,"6557 Sawyer Ranch Apt. 584
Martinezborough, IN 50000"
61679.171155216776,6.353166703767866,7.111842354344006,5.41,34867.98507624237,1103021.383299933,"PSC 7611, Box 8172
APO AE 25615-0900"
74796.11322618222,6.249813526836309,7.685292055139817,6.05,40819.497440922,1641749.651205491,"8118 Mullen Wall Suite 281
New Victoriaborough, MP 55959-4629"
55577.071754256736,6.533916121710521,7.1625356970304646,3.47,19560.012414389155,818057.8953027214,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
81775.62654619165,5.772011878368561,7.496476798320899,6.34,30070.728060908372,1500939.8265608612,"879 Jones Dale Apt. 502
West Kristin, UT 41479-6892"
66394.87158584829,7.069512153837191,7.204639709248285,3.18,39741.07750943353,1499988.8795226102,"71956 Jenkins Fall
Brooketown, PW 67485-0764"
62893.64667848594,5.21298700162049,7.694546767484312,4.5,35593.55018460386,1271518.964260625,"0454 Brianna Radial
Christopherhaven, MH 84564"
89518.83831440189,6.231100333822612,8.062582522580097,5.37,30158.303860834487,1866035.4149757065,"09987 Hughes Lights Suite 483
Lake Robertbury, MI 19249"
73875.67600873925,4.934697172188282,6.499533594709245,2.09,34332.42096296783,915818.4531215572,"332 Cabrera Shoal Apt. 452
New John, WI 34660"
71373.97903539959,5.466350329009458,7.104610564519239,5.32,51509.599291698665,1512542.441077839,"206 Hayden Pass Apt. 154
Mendozastad, SC 79371"
62637.593771763975,5.978157617468517,7.439755515735432,5.04,32901.555091999326,1071013.257444501,"76839 Angela Circles Apt. 658
New Scott, AL 41853"
61611.751784261614,5.994479120926082,7.009128593641082,3.34,18947.55834557428,894203.5715459331,"066 Eric Stream
East Ashley, MA 15550-6377"
47129.09814997941,6.022050134443494,7.035695848432209,4.21,34721.16280787358,779962.1010215052,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898"
79996.61103142392,6.1138486204131866,6.744617687764353,3.2,28067.63161229446,1291506.385764535,"988 Moore Underpass Suite 690
New Elizabethburgh, AZ 76937-4021"
74435.94993762064,3.533102865449296,6.144249342582554,3.0,51546.47134318622,1329521.1389832832,"038 Hannah Knoll
New Kyle, CT 40894"
62617.32919929508,5.463119185694131,6.45062029582509,3.48,48372.29885448937,1124125.9206489702,"215 Schroeder Mountains Apt. 666
West Kathryn, NY 24450-3206"
73490.59998047861,6.352098251388759,6.578461831284297,2.06,52452.079104476885,1357797.9095238894,"4924 Kristie Light
Julieview, MD 19536-5864"
64750.77729828434,5.919583738917315,5.758483953791845,4.06,54048.34439355318,1167918.058868265,"187 Preston Union Suite 360
Smithbury, RI 52550"
76259.82522372287,4.9461075180203125,7.124519309656738,3.32,19262.614249357543,1070240.01962079,"795 Kendra Summit
Jaredmouth, ND 92571"
39294.036523316114,5.928585443236757,5.960675668174432,4.36,43183.51610367632,781137.4618305188,"829 Bonnie Rue Suite 653
Yorkville, MP 35797-3131"
55202.705470425964,4.375933244174512,8.259044318322896,3.4,28424.951645910685,796389.4379566306,"690 Lozano Inlet
Michelleville, AL 07048-6472"
60762.46566267003,4.768988509783321,8.298090336113193,3.05,46303.36459532387,1069238.4997052513,"35040 Mark Via
West Stacey, FL 16909"
72083.34088447316,4.174159402087061,5.728891848701579,2.44,36471.45806940468,885379.790325581,"439 Bishop Path
Lake Richardtown, NH 13156-6062"
72991.48164906315,3.41286592561974,6.494080939508175,2.48,50626.49542613763,1042373.5240960824,"0618 Richardson Mountain Apt. 253
Jasmineport, DC 78574"
61666.1515002632,5.770586569594604,6.1780777035905015,2.35,34605.02956666686,821413.1935367524,"4484 Estes Bypass
Bradleystad, FM 70703"
60214.19446184048,6.822377459826581,7.493603631747093,3.01,39252.76381246375,1475349.5520184026,"83537 Singleton Forge Suite 145
Port Stephaniestad, WV 75261"
87472.2569931284,5.543774149256224,7.340992378598013,3.32,48306.7974039051,1848633.7242772905,"29279 Jermaine Plain
Morrisland, SC 37248-4063"
70877.19634405426,6.15981360684501,7.9060979993548175,3.35,23315.39917826107,1235750.6017170658,"995 John Via Suite 355
Perkinsborough, HI 85367-8516"
75999.6975165712,6.490186036356107,7.241035565418122,4.21,35183.720257909146,1634781.273826886,"1503 Allison Freeway Apt. 398
Lake Gina, AS 58599-4858"
65837.116937774,6.304585289573843,6.503945884315761,4.09,18249.72059543581,1025908.9140528344,"098 Marissa Village Apt. 996
Tinatown, SC 06354-8234"
72197.37837689702,7.061757188010174,5.733871078037487,3.03,34598.979678439224,1408347.4447394784,"4783 Jennifer Meadows Suite 186
North Stephen, GU 36942-4885"
61171.88270870991,4.069428648379701,7.171853553856213,6.16,41919.90109509019,910512.6353617404,"59631 Miles Wells
Lozanoview, GA 23655"
54618.2362451556,6.0026180207636255,5.7571650868142425,4.12,40673.92210118008,705444.1167909042,"8031 Pennington Mission
Port Nicholas, MA 07353"
62709.71267281088,5.732425465603288,7.060947189283723,3.22,34182.496173997446,955445.853671163,"10208 Kimberly Flats
New Jasonchester, TX 11608"
47467.42391518933,5.821678082784064,7.0152529741275975,3.33,37341.62134435234,762144.9261238109,"753 Kline Street
New Cindyland, MI 13424-8203"
71114.02234908435,6.141957959672962,5.9636795939457885,4.07,37714.17499380707,1187113.826180701,"9511 Joshua Hollow Apt. 349
East Lori, AS 43071-8983"
53120.62924746113,6.812372827063515,9.200246200131748,5.39,36100.57717685393,1411217.4928510934,"52362 Garner Orchard
Christopherberg, UT 37093"
80577.7306842991,5.900963185147144,7.690169183030464,5.15,36463.03326830585,1505560.5399742462,"9947 Williams Mountains
West David, MT 44384"
92609.22769718392,5.488401987401417,7.457628729517203,5.14,29421.171330495443,1508856.4243147469,"95811 Cindy Rapids Apt. 459
Thomashaven, MO 02207"
56225.55413154733,5.901931551926474,6.68670947782624,4.13,35245.74480830359,699323.2623925492,"8433 Mckenzie Camp Apt. 999
Ellenfurt, PW 42672-3136"
74479.33775797447,8.415327856435116,5.2548729822184255,3.33,34615.956052742455,1637335.3027885682,"66096 Scott Lake Suite 184
Brooksport, CT 91240"
71328.70444051376,6.621665739810696,6.932756350447912,4.36,28053.0163969778,1429497.6171416596,"510 Williams Inlet Apt. 674
New Timothymouth, TN 72339"
69048.16297064968,5.039487419896576,6.114323194868642,2.5,41773.514639345536,1282339.3498764976,"9707 Robin Groves Suite 519
Browntown, MA 39144-3070"
65220.10451505501,6.865264907436048,7.455660643246211,4.0,22585.236196049704,1073857.0687590768,"089 Smith Gateway Suite 155
East Christinastad, OH 35012-9032"
90244.76179876844,6.854701347154991,6.151475524764483,4.17,17771.37989716649,1575680.036970013,"8716 Fischer Mountains
South Frankstad, GU 09517"
73869.535515389,6.396437855294906,7.506733033786821,5.46,25694.247312959364,1513846.5947077826,"PSC 7179, Box 7408
APO AE 33113"
72481.0261918089,5.980419347663782,8.459144706302471,3.07,45160.10160734757,1677204.246214425,"817 Barbara Ville Apt. 469
Port Mary, CT 03068"
66407.79144693594,6.303685917443952,5.858797056204343,2.0,38707.525519019975,1217061.2536475826,"77722 Shelton Summit
West Ronald, AL 87671-6135"
72204.15621550738,5.338032190344103,7.617082958012178,5.25,28943.157635514435,1057697.7028297973,"565 Lee Glens Suite 921
Austinland, MI 07393"
78747.69557300223,6.4885033888636565,7.616966840088608,5.28,48614.33245208084,1785374.2920607603,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
81844.02711220956,6.161583148382218,6.214868824630897,3.09,36242.10574764058,1504026.2696593627,"USNV Thomas
FPO AP 37448-8621"
71323.14013446175,5.939007320553375,4.474535671600727,2.31,28795.7550700738,825095.108578208,"281 Cooper Bypass Apt. 273
Michaelfurt, LA 22609"
81516.98657324686,5.3977189820434734,8.504044901942644,5.24,33263.14434842382,1458912.584498618,"61699 Taylor Lodge Suite 689
West Linda, CO 75760-0545"
79545.45857431678,5.682861321615587,7.009188142792237,4.09,23086.800502686456,1059033.5578701235,"208 Michael Ferry Apt. 674
Laurabury, NE 37010-5101"
46819.68265554953,5.502964942195977,7.565890630805622,6.33,48952.12524544044,917351.1355937724,"PSC 6579, Box 4662
APO AA 91879"
69711.90393321839,6.0731683463659465,8.090746780744137,3.45,36291.145204443375,1433614.966745886,"29718 Simmons Shores Apt. 119
Andreafurt, IN 14150"
63027.67471485826,4.855968121105956,5.580905937457928,2.3,35991.72063788777,608794.2466921951,"246 Michele Lock Suite 093
South Michellemouth, VI 62800"
69956.75188256106,4.982101501151527,7.8607184924892595,3.17,35148.16490979576,1326946.7250139455,"USNS Anderson
FPO AP 25685-4457"
68334.78256475009,8.68843407427393,8.296461691079946,4.23,36621.75954384187,1817829.5296757591,"9424 West Ports Apt. 071
Harveychester, NH 87650"
79412.83547174576,6.087360168695928,7.481321112226407,3.26,17568.733760583364,1383031.332366437,"764 Timothy Turnpike
North Audreymouth, TX 02395"
71793.86826126356,7.328201438630205,7.422304751657776,6.08,53272.79246915354,1903533.084349393,"9173 Jessica Harbors Apt. 388
East Dalton, OR 42003"
75655.91360453231,7.432324254620799,6.770586414126536,3.33,31225.123268013464,1663473.1208282846,"2798 Vasquez Crossroad Suite 141
Port Joseph, MA 15535-7191"
59981.13398432263,6.236576038465625,6.852802030382861,2.35,49620.38256844285,1194113.6937494338,"29485 Caroline Forks
New Kimberly, LA 46834"
56631.89546741964,7.131827184986283,5.590037494597022,2.44,51351.72128179799,1374117.0672751863,"884 Jordan Streets Apt. 271
Dawsontown, OR 98005"
68524.1943556286,6.31245242163732,5.564721387967466,2.05,48112.39407840621,1219154.4031595571,"85915 James River
Leblancfort, TN 61922-6111"
58354.574084515225,5.516292486588186,6.427597572226956,3.18,35765.749206856526,755843.7090123148,"PSC 2237, Box 5511
APO AA 41584-3622"
79988.56868678163,5.35159560187626,7.2615103799744,4.11,53109.81137591171,1550036.518714004,"PSC 0911, Box 4735
APO AE 04626-3158"
50241.37340686641,7.103036736264848,7.2413126193112385,4.38,53804.91829002013,1376146.8111116744,"05493 Palmer Terrace
Kimberlyton, TN 20895"
52866.90182743893,6.595790348048527,5.767253271528123,4.34,31925.899584471856,772310.2278261484,"160 Andrew Trace
Huangland, IA 01242"
77124.80297705173,6.920841768988127,8.21616423550158,5.37,39465.16295714427,1814462.3505011608,"585 Riley Meadows
Garyport, MH 77104"
77922.98616468531,5.931749143361302,5.629372721000813,4.4,36561.833421227886,1327718.3816666016,"9889 John Extensions Apt. 232
West Jasonberg, PA 30956"
35797.323121548245,5.544221046634432,7.795138241804151,5.0,24844.200190072384,299863.0401311839,"645 Mary Radial
East Roberto, CA 23652-5430"
61972.70606838477,6.374354978995023,6.780917664554098,3.23,28465.875450007494,1031981.2829229428,"533 Schroeder Park
Port William, OK 38354-1881"
82115.11383025003,6.743745453707238,6.977569051618565,4.47,46052.478159219885,1796531.9032657258,"591 Fernandez Ports
North Angelaside, MP 72848"
69686.32016979335,5.367354697306506,8.329114583166191,5.41,41007.66000341477,1148508.0252525522,"76306 Danny Expressway Suite 720
Ianside, MA 48504"
75735.34289931707,5.761755984603777,8.065659921374554,5.28,37268.26996505183,1364363.3753658957,"7874 Reynolds Road
Rileystad, WY 26189"
78539.23931639177,6.050938097423121,7.0114928400830685,3.25,43061.19348754756,1530068.0120752782,"1104 Pamela Summit Suite 041
Port Richard, WV 11626"
64429.98477819173,6.436974867251103,7.479370722425916,3.31,39055.8222857192,1219637.366518861,"42781 Herrera Court Apt. 072
North Ian, GU 91772-9544"
57353.15435674696,8.075447920117234,5.678555483410878,4.44,16906.421720581668,798892.5150396761,"88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496"
46449.625640433536,6.573053200212032,5.668122840659751,4.24,55176.20255330959,880214.2118726358,"8535 Brenda Glen
Lopezchester, NC 08675-3971"
61577.42775016241,6.543617443344137,6.847702229246549,2.27,34810.291083173164,1115394.393195597,"900 Soto Extension
New Darrellview, NM 85693-1736"
79769.05289716579,7.118266012582478,7.8719827569850525,5.41,22669.674118740484,1617405.4247335158,"202 Smith Knoll Apt. 637
North Joseph, ME 93313-2537"
67082.0258650918,6.244859498091675,9.028047222403114,4.45,40412.047759702415,1674680.74073848,"6639 Mccullough Unions Suite 736
Merrittbury, AS 47809"
67877.0233374628,5.678509325806679,6.320235228097501,2.38,19524.09855328009,843650.8278900945,"8391 Butler Falls
New Brianmouth, NY 39629-1620"
66036.41540869608,5.426193918262367,7.426907844918289,3.33,23207.680053500942,944979.0094316948,"731 Martinez Garden
Nguyenside, KS 28194"
56679.016016969945,5.096643486466147,8.971411852272436,5.49,40785.027302642535,1110598.7546988558,"361 Stephen Burgs
North Michaelview, AL 42767"
